age,gender,location,account_type,login_frequency,transaction_count,avg_transaction_amount,total_spent,customer_service_interaction_count,churn,registration_date_year,registration_date_month,registration_date_day
52,female,east gregorymouth,checking,23,278,548.17,152391.26,9,1,2021,1,3
52,male,west brianstad,savings,13,396,102.4,40550.4,5,0,2020,4,7
24,female,east melissachester,savings,16,212,491.29,104153.48,4,1,2025,2,28
28,male,south michaelfurt,loan,14,137,437.11,59884.07,6,1,2021,7,22
40,male,pattyburgh,savings,21,294,496.09,145850.46,0,1,2023,5,3
24,male,ralphland,savings,29,225,307.54,69196.5,7,0,2021,8,11
39,male,turnermouth,checking,28,425,158.75,67468.75,6,0,2020,4,15
54,female,south ethan,loan,28,50,96.95,4847.5,9,0,2022,2,20
36,female,port thomasfurt,savings,10,450,499.84,224928.0,7,1,2021,3,15
56,female,east robinfurt,checking,21,160,41.74,6678.4,6,0,2023,6,16
58,male,port heather,loan,26,393,687.42,270156.06,6,1,2023,7,25
35,female,mooreton,checking,18,250,205.73,51432.5,10,1,2024,4,16
62,female,carlosport,savings,20,258,714.59,184364.22,10,1,2023,10,17
68,female,new jamesborough,savings,23,482,915.77,441401.14,4,0,2022,3,4
35,female,new tammyview,checking,14,371,839.87,311591.77,5,0,2023,7,2
57,female,lake andrew,loan,5,447,764.05,341530.35,6,1,2025,1,19
64,female,devinton,checking,17,319,626.98,200006.62,2,0,2022,4,18
33,male,west manuel,savings,29,446,677.38,302111.48,0,0,2021,5,21
30,female,port barbara,savings,28,433,288.01,124708.33,0,1,2022,1,15
64,male,crystalborough,savings,25,40,89.7,3588.0,1,0,2024,5,26
51,female,south davehaven,savings,15,33,516.21,17034.93,5,1,2020,11,16
19,female,jenniferfurt,loan,18,199,33.08,6582.92,3,1,2020,3,10
36,female,loganstad,savings,4,64,718.01,45952.64,3,0,2020,5,12
37,female,michaelmouth,loan,2,493,523.13,257903.09,6,0,2020,10,22
69,female,butlerton,checking,21,319,133.41,42557.79,0,1,2020,6,12
50,female,new stephaniefurt,loan,20,430,755.56,324890.8,3,1,2021,8,11
19,female,robertburgh,loan,17,80,364.32,29145.6,1,1,2021,4,7
38,female,douglasside,loan,9,38,687.62,26129.56,10,0,2025,1,14
62,female,new paulville,savings,12,172,554.79,95423.88,9,0,2023,1,15
55,female,gloverhaven,savings,20,129,396.86,51194.94,8,1,2024,3,21
23,female,jacksonside,savings,15,386,282.3,108967.8,4,0,2021,4,28
32,female,clairemouth,loan,21,194,786.3,152542.2,2,0,2024,6,24
38,female,debraview,checking,29,474,80.17,38000.58,10,1,2021,12,8
60,female,garciaville,savings,24,217,665.65,144446.05,5,0,2023,6,21
57,female,new michaelbury,savings,5,423,523.92,221618.16,1,0,2021,8,13
18,female,crawfordbury,savings,8,186,210.73,39195.78,9,1,2024,1,14
57,female,cindybury,savings,20,275,409.99,112747.25,2,1,2022,6,8
43,male,south susan,loan,30,40,380.62,15224.8,0,1,2021,12,12
69,male,douglasburgh,savings,25,85,339.69,28873.65,4,1,2024,6,25
58,female,east blake,savings,6,225,47.21,10622.25,4,1,2024,2,19
53,male,bridgetview,loan,9,232,685.51,159038.32,1,1,2020,12,2
40,female,johnsonville,savings,18,154,572.35,88141.9,6,0,2022,4,2
57,female,julieview,savings,23,473,24.6,11635.8,10,1,2024,12,25
37,male,woodhaven,checking,1,210,433.33,90999.3,10,1,2021,12,12
67,female,christopherberg,checking,8,99,434.37,43002.63,7,0,2023,8,14
48,female,stanleybury,savings,27,311,581.94,180983.34,0,0,2022,1,26
51,female,east mary,loan,27,321,533.02,171099.42,2,1,2024,12,20
24,female,michaelshire,checking,8,466,517.98,241378.68,6,0,2024,11,18
29,female,east elizabeth,loan,20,421,798.27,336071.67,1,1,2021,10,7
52,female,mcintoshshire,loan,10,217,379.11,82266.87,2,0,2024,6,6
30,male,charlestown,savings,10,445,279.77,124497.65,6,1,2024,8,29
21,male,north melissa,checking,17,300,196.66,58998.0,0,1,2025,6,22
66,male,west dana,savings,7,467,830.0,387610.0,0,1,2020,3,10
56,female,ryanhaven,checking,11,180,901.62,162291.6,0,0,2025,6,26
62,male,lake donna,loan,6,130,604.96,78644.8,5,1,2025,1,29
46,male,north phillip,loan,12,240,514.09,123381.6,6,0,2022,7,3
50,female,west tommyview,loan,18,489,76.23,37276.47,7,1,2023,11,20
66,female,jarvismouth,savings,1,20,745.11,14902.2,0,1,2023,4,23
60,female,martinbury,loan,16,452,881.98,398654.96,4,0,2024,11,26
32,female,lake laurenland,checking,1,276,888.86,245325.36,1,1,2024,7,19
69,female,carlsonchester,savings,30,299,862.03,257746.97,10,0,2022,9,19
18,male,lake christopher,savings,24,198,394.79,78168.42,9,1,2022,4,2
62,female,jonesland,savings,9,385,429.5,165357.5,2,1,2023,6,25
22,male,rodriguezshire,checking,8,240,789.45,189468.0,2,0,2024,6,20
65,female,north richard,loan,4,332,788.65,261831.8,7,1,2025,7,14
43,male,port juliemouth,checking,2,370,347.95,128741.5,7,0,2023,7,25
29,male,michaelmouth,savings,5,373,638.77,238261.21,10,1,2023,1,14
56,female,paulfort,savings,29,478,923.3,441337.4,2,1,2025,6,29
37,female,lisastad,savings,21,226,330.3,74647.8,6,0,2024,3,7
60,female,new justinside,savings,30,487,679.44,330887.28,8,0,2021,11,30
68,female,lake donnaland,savings,24,283,529.14,149746.62,1,0,2022,10,2
43,female,johnfurt,savings,8,87,368.13,32027.31,1,1,2021,7,10
23,male,tylerburgh,savings,22,163,227.71,37116.73,10,0,2025,4,16
48,female,robertview,savings,22,312,830.12,258997.44,6,1,2020,8,6
62,female,north bryantown,savings,1,108,942.46,101785.68,7,1,2022,12,29
64,female,west erikaville,loan,12,137,698.18,95650.66,6,0,2023,9,14
36,female,willieton,loan,6,277,635.87,176135.99,0,1,2021,11,29
57,female,grahamshire,savings,22,227,101.09,22947.43,4,1,2022,4,22
57,female,matthewborough,savings,23,116,801.98,93029.68,2,0,2021,10,8
20,male,brianberg,savings,16,357,528.48,188667.36,7,0,2023,3,17
41,female,ericbury,checking,11,184,852.69,156894.96,0,1,2024,7,3
34,male,lake heather,loan,19,253,46.83,11847.99,6,0,2020,12,3
52,male,north carlton,savings,2,27,13.09,353.43,9,0,2021,5,20
42,female,east penny,savings,3,292,733.8,214269.6,2,1,2023,4,25
36,male,dominguezmouth,savings,3,72,961.36,69217.92,5,1,2024,11,3
39,female,south eric,loan,22,468,505.16,236414.88,0,1,2021,9,20
40,male,kathrynton,savings,14,300,373.67,112101.0,9,0,2020,7,10
52,female,lake anthonyland,loan,30,186,792.5,147405.0,0,0,2020,9,29
49,female,east brandy,savings,24,305,555.22,169342.1,4,1,2025,5,22
18,female,north jennifershire,savings,11,95,605.19,57493.05,6,0,2022,3,23
52,female,davischester,checking,20,263,663.38,174468.94,10,0,2020,9,10
51,female,south laurachester,savings,4,14,519.71,7275.94,9,1,2020,11,16
51,female,north feliciaville,checking,23,353,501.09,176884.77,3,1,2023,4,7
42,female,new stephen,loan,13,147,444.12,65285.64,9,0,2021,6,5
39,female,judyburgh,savings,12,169,198.08,33475.52,2,0,2023,1,10
36,male,davisshire,loan,1,74,745.83,55191.42,2,1,2020,10,11
50,female,camposville,savings,13,98,620.82,60840.36,1,0,2022,3,30
65,male,port andreaburgh,savings,12,311,753.4,234307.4,4,1,2020,4,12
56,male,west larry,savings,25,245,192.47,47155.15,7,0,2022,10,2
48,female,alecchester,checking,1,420,388.46,163153.2,0,1,2024,11,27
57,female,paynemouth,savings,15,390,634.56,247478.4,2,0,2020,4,10
33,female,smithton,savings,19,316,317.14,100216.24,6,0,2022,11,26
41,female,timothyberg,checking,14,321,58.95,18922.95,0,1,2024,5,2
49,female,new michelleside,savings,15,363,144.09,52304.67,7,0,2024,3,21
40,female,hensleyview,savings,22,80,782.73,62618.4,10,0,2020,6,9
18,male,new javierville,checking,17,307,357.58,109777.06,0,0,2025,2,8
33,female,west matthew,checking,23,166,125.92,20902.72,8,1,2023,7,22
46,male,port staceymouth,loan,6,72,740.8,53337.6,7,1,2024,12,17
40,female,lake haroldport,checking,23,212,732.69,155330.28,8,0,2024,8,16
44,male,marybury,loan,6,363,41.57,15089.91,4,0,2021,10,22
54,female,robertsfurt,checking,1,212,191.88,40678.56,5,1,2021,6,27
43,female,danielburgh,checking,29,23,304.43,7001.89,8,1,2020,12,15
29,female,petersonton,checking,30,112,61.76,6917.12,6,1,2024,2,18
38,female,new lisa,loan,1,151,157.14,23728.14,10,0,2023,6,11
40,male,south kennethchester,savings,7,286,558.83,159825.38,8,0,2024,11,15
53,female,collinshaven,checking,13,265,974.35,258202.75,4,1,2020,9,18
52,female,south matthew,loan,11,120,692.3,83076.0,1,0,2025,5,22
31,male,brockbury,savings,14,345,734.77,253495.65,4,1,2025,7,7
35,female,payneborough,savings,24,56,938.73,52568.88,8,0,2021,9,27
32,female,port faith,savings,4,216,617.33,133343.28,8,1,2023,3,16
24,female,amandaville,loan,15,299,932.41,278790.59,3,1,2023,8,9
49,female,south theresa,loan,26,65,18.96,1232.4,0,0,2024,5,6
48,female,hobbsstad,savings,29,206,906.18,186673.08,7,0,2024,9,28
64,female,cooperton,savings,10,115,532.03,61183.45,9,0,2024,4,16
42,female,jeffburgh,loan,21,487,942.79,459138.73,3,1,2025,1,15
43,male,north williefurt,loan,4,216,483.55,104446.8,5,0,2022,2,10
67,female,west brandychester,savings,15,64,889.28,56913.92,9,1,2025,3,20
40,female,lake joseport,savings,3,232,516.74,119883.68,3,1,2020,5,19
55,male,holmesville,savings,28,14,68.82,963.48,1,0,2020,11,20
20,female,austinborough,checking,5,404,775.57,313330.28,4,1,2024,9,20
40,male,north katelynfort,savings,26,361,234.95,84816.95,7,1,2025,6,29
65,female,lake kristenport,checking,1,157,442.09,69408.13,2,1,2024,6,5
53,male,lake scott,loan,21,265,785.78,208231.7,7,1,2023,3,7
28,male,kevinton,loan,27,24,741.79,17802.96,3,0,2022,11,15
51,female,port alison,loan,19,101,73.64,7437.64,8,0,2022,12,24
44,female,johnsonberg,loan,20,367,81.0,29727.0,10,0,2021,6,11
28,female,penaberg,loan,17,113,268.92,30387.96,9,1,2024,9,8
24,female,east stephanie,loan,26,438,705.1,308833.8,10,0,2024,8,30
35,male,mooreshire,checking,1,382,533.17,203670.94,8,0,2022,9,27
62,female,lake steven,savings,25,19,137.71,2616.49,8,0,2022,2,27
54,female,hallfurt,savings,1,479,910.27,436019.33,9,1,2025,6,16
44,female,townsendburgh,checking,28,475,834.53,396401.75,0,1,2024,4,9
62,female,lake nathanville,savings,24,468,399.15,186802.2,9,1,2020,7,2
41,female,west richardside,savings,5,498,518.09,258008.82,0,1,2024,4,15
52,female,danielshire,savings,1,290,674.5,195605.0,8,0,2020,11,7
38,female,watsonfurt,savings,25,188,752.75,141517.0,1,1,2020,12,12
27,female,pottermouth,checking,25,291,797.65,232116.15,1,0,2023,7,6
27,female,petersontown,savings,30,41,955.34,39168.94,9,0,2021,3,3
41,male,caseport,savings,22,324,649.74,210515.76,0,0,2021,3,19
45,male,scottstad,checking,30,326,535.26,174494.76,5,1,2022,3,8
38,female,frenchfurt,checking,13,55,354.53,19499.15,5,1,2021,2,1
35,female,east eric,savings,11,216,243.53,52602.48,10,0,2023,12,4
54,male,harveyville,savings,22,350,184.44,64554.0,2,1,2020,5,2
30,female,west nicholas,savings,20,213,858.58,182877.54,9,0,2020,9,3
37,female,frazierhaven,savings,13,208,781.72,162597.76,5,0,2023,8,6
43,male,new jeanetteview,savings,16,27,527.98,14255.46,0,1,2021,3,15
29,male,craigstad,savings,18,60,584.9,35094.0,3,1,2025,4,25
21,male,north robertfort,savings,5,187,337.79,63166.73,8,0,2021,2,3
45,male,north jonathan,savings,13,481,216.67,104218.27,8,1,2023,2,10
26,female,julieburgh,checking,13,146,595.36,86922.56,7,1,2021,4,5
41,male,new leah,checking,11,475,988.88,469718.0,4,0,2020,1,25
65,female,north anthonyport,loan,9,321,924.38,296725.98,2,1,2023,2,8
38,female,rickyfort,savings,20,98,305.72,29960.56,7,0,2020,6,1
28,female,hamiltonview,savings,23,305,754.91,230247.55,7,1,2023,8,12
37,female,east carolstad,savings,6,36,870.29,31330.44,9,0,2023,11,13
58,male,youngshire,savings,11,470,258.27,121386.9,2,0,2024,4,30
33,male,lake bruce,loan,18,57,938.09,53471.13,2,1,2024,7,14
20,male,east hector,savings,28,58,455.61,26425.38,10,0,2021,7,13
45,male,colemanburgh,loan,16,321,229.08,73534.68,2,1,2022,7,20
41,male,alicetown,loan,5,214,244.03,52222.42,0,1,2025,3,9
41,female,new andrea,loan,16,241,408.54,98458.14,1,0,2022,7,14
37,female,jeremyberg,loan,9,468,428.06,200332.08,7,1,2020,10,23
44,female,new elizabethhaven,savings,3,498,285.45,142154.1,8,0,2023,8,20
46,female,wesleymouth,checking,14,178,708.24,126066.72,10,0,2020,8,25
63,male,coxville,savings,26,443,579.73,256820.39,9,0,2024,12,18
29,female,lake bianca,savings,12,118,342.6,40426.8,3,1,2024,5,13
35,female,north ronald,savings,28,389,412.02,160275.78,2,0,2022,7,22
45,male,west jean,savings,24,238,953.2,226861.6,1,1,2023,2,24
59,female,lake pennytown,savings,4,260,960.19,249649.4,4,0,2023,2,7
34,male,stephenshire,savings,12,368,985.26,362575.68,8,0,2022,1,10
51,female,north shelleystad,savings,17,198,162.15,32105.7,0,0,2022,10,20
22,female,port kristinton,checking,12,24,235.95,5662.8,4,0,2025,7,3
40,female,greenview,checking,7,215,180.24,38751.6,2,1,2022,4,8
24,female,watkinstown,savings,1,15,346.67,5200.05,6,1,2022,11,12
32,female,port deanna,checking,27,376,666.08,250446.08,0,0,2023,9,27
59,female,amandaton,loan,15,131,914.06,119741.86,2,1,2023,8,20
41,female,new jamesberg,checking,22,155,142.04,22016.2,7,1,2023,12,19
40,female,claytonberg,checking,26,412,786.08,323864.96,3,1,2022,1,27
23,female,new andrea,checking,12,446,943.29,420707.34,8,1,2020,2,27
52,female,pricemouth,loan,17,416,211.77,88096.32,7,0,2022,6,16
19,male,evansburgh,loan,12,229,640.22,146610.38,9,1,2024,12,26
20,female,south michelleshire,loan,5,272,445.47,121167.84,1,0,2022,2,11
46,male,port lindachester,savings,25,100,23.98,2398.0,3,0,2020,9,29
57,male,charleston,loan,10,76,189.49,14401.24,5,1,2025,1,10
23,female,smithberg,savings,15,351,550.52,193232.52,9,0,2021,1,16
24,female,lake daniel,savings,10,309,160.61,49628.49,10,0,2022,11,9
38,female,deborahhaven,loan,8,94,120.54,11330.76,1,0,2023,10,29
70,female,maystown,loan,24,204,452.08,92224.32,6,1,2022,3,30
45,female,jenniferland,savings,11,170,493.61,83913.7,2,1,2022,6,20
38,male,raychester,savings,9,280,888.05,248654.0,9,1,2021,2,5
56,female,port gailmouth,loan,12,343,187.35,64261.05,10,1,2022,7,2
54,female,wrightfort,checking,14,342,89.44,30588.48,8,1,2022,9,11
70,female,lake scott,checking,21,496,861.21,427160.16,0,1,2020,2,17
22,male,williamton,savings,4,389,509.31,198121.59,1,0,2024,11,16
37,male,port kevinville,savings,4,448,127.73,57223.04,8,0,2021,3,23
46,female,north cynthia,loan,29,311,774.51,240872.61,3,1,2020,5,25
70,female,laurashire,loan,17,153,980.55,150024.15,1,1,2022,1,4
26,female,abigailberg,savings,22,268,345.13,92494.84,9,0,2020,9,6
37,female,hansenberg,savings,5,369,241.27,89028.63,10,0,2021,11,24
48,female,south stevenmouth,loan,24,323,926.21,299165.83,4,1,2025,1,27
58,female,smithside,loan,25,477,578.14,275772.78,6,0,2022,8,10
36,female,port lindaland,checking,7,272,954.53,259632.16,3,0,2022,12,27
39,female,port william,checking,14,349,361.69,126229.81,6,1,2022,1,7
32,male,north michelle,savings,9,482,627.43,302421.26,7,1,2023,8,9
69,female,youngport,savings,14,44,734.26,32307.44,2,0,2021,3,2
69,female,port philipville,loan,23,80,188.06,15044.8,9,0,2024,4,7
55,female,new cheryl,checking,22,133,480.71,63934.43,10,1,2023,11,4
28,female,mcdonaldburgh,savings,21,224,646.61,144840.64,2,0,2023,1,16
53,male,north amandaburgh,savings,16,427,363.22,155094.94,1,1,2023,11,7
66,female,gentrybury,loan,13,387,870.38,336837.06,1,1,2023,2,23
40,male,west ginaside,savings,27,407,140.35,57122.45,3,0,2020,11,7
58,female,martinfort,savings,8,19,24.86,472.34,1,1,2020,3,26
41,female,georgeport,savings,27,391,149.14,58313.74,4,0,2021,5,9
49,female,derrickhaven,loan,22,270,650.82,175721.4,9,0,2023,12,4
44,female,west douglaston,checking,20,467,511.79,239005.93,9,0,2024,1,29
18,male,new christine,checking,4,436,318.03,138661.08,4,1,2021,2,9
27,female,new danielle,loan,26,196,533.38,104542.48,2,1,2024,11,2
59,female,south justin,savings,27,69,860.74,59391.06,7,1,2023,3,30
21,male,rebeccaland,checking,26,136,574.14,78083.04,5,0,2022,8,10
23,male,new gregory,checking,11,199,482.07,95931.93,5,0,2021,8,1
50,female,new elizabethport,savings,3,290,776.84,225283.6,3,0,2024,10,31
59,female,east brookechester,loan,8,305,886.15,270275.75,5,1,2021,1,26
41,female,port andre,loan,23,235,60.53,14224.55,8,0,2022,2,6
69,female,powershaven,loan,26,478,425.7,203484.6,3,0,2022,7,22
63,male,north kellymouth,savings,25,20,255.23,5104.6,9,0,2021,7,31
35,female,north tonya,savings,2,249,412.84,102797.16,6,0,2022,9,20
21,female,port jessica,loan,6,367,955.55,350686.85,9,0,2021,2,12
52,female,barkerburgh,savings,4,295,959.4,283023.0,10,0,2024,9,26
44,female,jasonbury,savings,17,344,19.26,6625.44,8,1,2021,9,9
59,female,north david,checking,1,13,550.15,7151.95,5,0,2022,9,23
56,female,yolandaville,checking,1,133,784.27,104307.91,2,0,2021,3,15
28,female,west kristenborough,savings,28,78,835.95,65204.1,9,1,2024,3,31
27,female,jonesview,savings,23,403,295.88,119239.64,8,0,2022,10,30
67,female,north tracyborough,checking,22,272,348.47,94783.84,7,0,2021,11,27
47,male,emilyborough,loan,4,298,632.08,188359.84,0,1,2025,1,13
68,female,west lauramouth,checking,6,228,892.02,203380.56,0,1,2025,3,29
39,female,pachecoville,savings,3,370,250.87,92821.9,4,0,2024,1,27
55,female,allenchester,savings,11,293,135.24,39625.32,1,0,2020,12,28
55,female,port angela,savings,10,287,254.47,73032.89,0,0,2023,4,13
54,female,lauraborough,savings,1,388,352.28,136684.64,2,1,2022,3,26
58,female,west marcia,loan,4,446,88.07,39279.22,0,0,2022,8,30
64,female,north michaelside,loan,10,259,739.65,191569.35,8,1,2021,2,20
60,female,juanburgh,savings,27,214,649.86,139070.04,5,0,2025,1,1
22,female,lake robertton,loan,29,494,622.1,307317.4,7,1,2023,3,4
45,female,lake ronaldside,savings,22,146,23.64,3451.44,3,1,2022,5,4
52,female,port michaelhaven,savings,10,33,342.1,11289.3,5,1,2021,3,19
62,female,garciashire,savings,23,222,333.82,74108.04,4,0,2024,9,17
30,female,valentinebury,loan,8,94,891.22,83774.68,5,0,2020,10,4
50,female,hollyshire,checking,19,133,644.46,85713.18,9,0,2025,4,25
42,female,port melissamouth,savings,19,317,769.65,243979.05,2,1,2024,7,14
40,female,mckinneystad,savings,21,453,264.09,119632.77,3,1,2025,1,16
23,female,christopherfurt,checking,19,198,261.55,51786.9,10,0,2021,8,7
55,female,jessicaland,loan,20,270,179.54,48475.8,6,0,2022,8,18
57,female,frankton,loan,9,138,742.69,102491.22,3,0,2024,1,6
66,female,marystad,savings,5,461,249.36,114954.96,3,0,2020,6,17
20,male,timothyfort,loan,24,122,838.36,102279.92,1,1,2022,6,2
27,female,mccannville,checking,18,244,159.62,38947.28,2,1,2020,3,17
49,male,north markfort,checking,16,165,742.74,122552.1,10,0,2025,7,19
21,male,west erin,savings,19,194,217.98,42288.12,0,0,2025,5,1
27,male,south cynthiaview,savings,13,270,557.38,150492.6,6,1,2025,2,13
35,female,east lisa,savings,16,287,579.73,166382.51,8,0,2022,12,15
32,male,jonesfort,loan,10,78,505.89,39459.42,1,1,2025,6,26
49,male,port james,savings,10,120,873.23,104787.6,10,1,2022,8,23
36,female,brockborough,loan,6,280,300.1,84028.0,1,1,2023,12,28
36,male,east marymouth,savings,18,116,800.13,92815.08,8,0,2021,4,10
44,female,south john,checking,30,464,729.02,338265.28,7,0,2022,6,7
37,female,west kathleen,savings,19,372,639.92,238050.24,8,0,2023,2,23
37,male,andrechester,loan,5,390,668.95,260890.5,5,1,2022,8,12
35,male,west markberg,checking,29,200,582.38,116476.0,5,1,2025,4,7
35,male,west leahborough,savings,17,468,632.49,296005.32,10,0,2022,4,29
32,male,south donnaview,savings,4,422,104.39,44052.58,8,1,2022,10,20
29,female,east paulfurt,checking,25,351,759.45,266566.95,2,1,2021,2,20
25,female,north karenburgh,savings,11,21,365.22,7669.62,4,0,2020,7,10
28,male,south stephanieborough,loan,17,479,308.56,147800.24,1,0,2025,2,17
55,male,martinezville,savings,4,274,149.6,40990.4,6,0,2023,3,12
42,female,west kirkburgh,loan,12,472,44.34,20928.48,1,1,2022,5,7
43,female,gayview,checking,16,379,466.84,176932.36,1,0,2022,12,1
61,female,new yvetteport,loan,7,403,460.02,185388.06,9,0,2020,3,22
56,female,thomasborough,checking,8,206,279.24,57523.44,2,0,2025,4,13
56,male,kellyland,loan,29,25,614.39,15359.75,6,1,2020,2,14
37,female,port abigailberg,savings,11,151,51.11,7717.61,5,1,2022,12,15
27,female,south todd,savings,16,285,529.43,150887.55,2,1,2023,3,26
42,female,joshuafurt,savings,18,351,747.94,262526.94,9,0,2022,11,14
26,female,port barbaramouth,loan,20,254,181.83,46184.82,2,0,2024,3,12
58,female,olsonland,loan,2,201,532.2,106972.2,10,1,2024,1,15
60,male,south tiffany,savings,21,203,934.78,189760.34,3,0,2021,5,17
63,male,north michael,savings,7,31,823.6,25531.6,8,0,2020,8,26
60,female,jonathanborough,checking,3,276,267.96,73956.96,10,1,2025,1,10
61,male,east robert,savings,30,146,87.7,12804.2,2,0,2024,12,14
33,male,hendersonshire,savings,2,328,523.31,171645.68,2,0,2025,1,5
